120920-bin41|PROKKA_MOD_01216	6.4.1.2
120920-bin41|PROKKA_MOD_01217	4.2.1.20
120920-bin41|PROKKA_MOD_01218	4.2.1.20
120920-bin41|PROKKA_MOD_01220	4.2.1.19
120920-bin41|PROKKA_MOD_01221	2.4.2.-
120920-bin41|PROKKA_MOD_01222	1.8.1.4
120920-bin41|PROKKA_MOD_01223	3.3.2.10
120920-bin41|PROKKA_MOD_01226	3.4.21.92
120920-bin41|PROKKA_MOD_01227	5.2.1.8
120920-bin41|PROKKA_MOD_01229	6.3.2.13
120920-bin41|PROKKA_MOD_01230	2.4.1.129
120920-bin41|PROKKA_MOD_01232	2.7.11.1
120920-bin41|PROKKA_MOD_01233	1.1.1.40
120920-bin41|PROKKA_MOD_01234	6.2.1.3
120920-bin41|PROKKA_MOD_01236	1.5.5.1
120920-bin41|PROKKA_MOD_01237	2.1.1.198
120920-bin41|PROKKA_MOD_01240	2.1.1.199
120920-bin41|PROKKA_MOD_01242	3.6.4.12
120920-bin41|PROKKA_MOD_01243	5.1.1.1
120920-bin41|PROKKA_MOD_01252	3.1.2.-
120920-bin41|PROKKA_MOD_01256	5.99.1.3
120920-bin41|PROKKA_MOD_01257	3.1.3.-
120920-bin41|PROKKA_MOD_01259	3.6.1.19
120920-bin41|PROKKA_MOD_01260	1.3.99.22
120920-bin41|PROKKA_MOD_01261	4.2.1.96
120920-bin41|PROKKA_MOD_01262	2.3.1.1
120920-bin41|PROKKA_MOD_01264	1.2.1.38
120920-bin41|PROKKA_MOD_01267	5.4.3.8
120920-bin41|PROKKA_MOD_01268	2.7.7.38
120920-bin41|PROKKA_MOD_01270	2.7.1.130
120920-bin41|PROKKA_MOD_01274	4.2.3.1
120920-bin41|PROKKA_MOD_01275	1.1.1.3
120920-bin41|PROKKA_MOD_01277	5.4.99.24
120920-bin41|PROKKA_MOD_01280	2.3.1.-
120920-bin41|PROKKA_MOD_01283	2.1.1.163
120920-bin41|PROKKA_MOD_01284	4.1.2.-
120920-bin41|PROKKA_MOD_01285	2.1.3.3
120920-bin41|PROKKA_MOD_01286	6.4.1.8
120920-bin41|PROKKA_MOD_01288	3.1.13.-
120920-bin41|PROKKA_MOD_01289	6.3.4.2
120920-bin41|PROKKA_MOD_01290	6.3.4.19
120920-bin41|PROKKA_MOD_01292	5.2.1.8
120920-bin41|PROKKA_MOD_01294	1.18.1.2
120920-bin41|PROKKA_MOD_01295	3.2.2.27
120920-bin41|PROKKA_MOD_01296	6.1.1.6
120920-bin41|PROKKA_MOD_01302	3.5.1.-
120920-bin41|PROKKA_MOD_01304	3.4.13.22
120920-bin41|PROKKA_MOD_01305	1.1.5.-
120920-bin41|PROKKA_MOD_01306	5.1.1.13
120920-bin41|PROKKA_MOD_01313	1.1.9.1
120920-bin41|PROKKA_MOD_01315	1.7.1.13
120920-bin41|PROKKA_MOD_01317	3.6.3.-
120920-bin41|PROKKA_MOD_01319	2.7.7.7
120920-bin41|PROKKA_MOD_01320	3.1.26.4
120920-bin41|PROKKA_MOD_01322	3.1.2.6
120920-bin41|PROKKA_MOD_01324	3.1.-.-
120920-bin41|PROKKA_MOD_01336	2.1.1.33
120920-bin41|PROKKA_MOD_01338	2.1.1.-
120920-bin41|PROKKA_MOD_01340	1.1.1.100
120920-bin41|PROKKA_MOD_01341	2.7.6.3
120920-bin41|PROKKA_MOD_01342	4.1.2.25
120920-bin41|PROKKA_MOD_01343	1.13.12.16
120920-bin41|PROKKA_MOD_01348	3.6.4.12
120920-bin41|PROKKA_MOD_01351	4.4.1.11
120920-bin41|PROKKA_MOD_01354	6.1.1.10
120920-bin41|PROKKA_MOD_01356	3.5.4.13
120920-bin41|PROKKA_MOD_01358	3.5.2.6
120920-bin41|PROKKA_MOD_01362	4.3.2.1
120920-bin41|PROKKA_MOD_01363	2.5.1.61
120920-bin41|PROKKA_MOD_01364	4.2.1.75
120920-bin41|PROKKA_MOD_01366	2.7.1.4
120920-bin41|PROKKA_MOD_01367	6.3.4.4
120920-bin41|PROKKA_MOD_01369	1.1.9.1
120920-bin41|PROKKA_MOD_01370	1.1.1.39
120920-bin41|PROKKA_MOD_01372	1.8.4.8
120920-bin41|PROKKA_MOD_01377	5.3.1.1
120920-bin41|PROKKA_MOD_01378	5.4.2.10
120920-bin41|PROKKA_MOD_01381	3.6.3.14
120920-bin41|PROKKA_MOD_01387	2.4.2.14
120920-bin41|PROKKA_MOD_01393	1.3.99.16
120920-bin41|PROKKA_MOD_01394	1.3.99.16
120920-bin41|PROKKA_MOD_01399	2.1.1.163
120920-bin41|PROKKA_MOD_01405	1.14.13.151
120920-bin41|PROKKA_MOD_01407	1.1.5.2
120920-bin41|PROKKA_MOD_01410	6.3.5.-
120920-bin41|PROKKA_MOD_01411	3.6.3.-
120920-bin41|PROKKA_MOD_01412	3.6.3.-
120920-bin41|PROKKA_MOD_01416	2.5.1.10
120920-bin41|PROKKA_MOD_01421	3.1.3.16
120920-bin41|PROKKA_MOD_01422	1.8.1.8
120920-bin41|PROKKA_MOD_01423	2.1.1.176
120920-bin41|PROKKA_MOD_01424	2.1.2.9
120920-bin41|PROKKA_MOD_01425	3.5.1.88
120920-bin41|PROKKA_MOD_01427	2.7.7.56
120920-bin41|PROKKA_MOD_01429	1.8.4.-
120920-bin41|PROKKA_MOD_01431	1.-.-.-
120920-bin41|PROKKA_MOD_01433	3.1.3.5
120920-bin41|PROKKA_MOD_01439	5.2.1.8
120920-bin41|PROKKA_MOD_01440	3.4.11.-
120920-bin41|PROKKA_MOD_01443	6.1.1.17
120920-bin41|PROKKA_MOD_01444	2.3.3.1
120920-bin41|PROKKA_MOD_01445	3.5.1.81
120920-bin41|PROKKA_MOD_01448	1.1.99.3
120920-bin41|PROKKA_MOD_01455	6.2.1.3
120920-bin41|PROKKA_MOD_01459	1.11.1.15
120920-bin41|PROKKA_MOD_01460	1.3.1.-
120920-bin41|PROKKA_MOD_01464	4.2.3.4
120920-bin41|PROKKA_MOD_01467	2.7.2.8
120920-bin41|PROKKA_MOD_01469	2.4.2.10
120920-bin41|PROKKA_MOD_01470	4.1.99.3
120920-bin41|PROKKA_MOD_01471	4.1.3.27
120920-bin41|PROKKA_MOD_01472	2.4.2.18
120920-bin41|PROKKA_MOD_01473	3.6.4.13
120920-bin41|PROKKA_MOD_01474	6.2.1.3
120920-bin41|PROKKA_MOD_01481	1.6.5.-
120920-bin41|PROKKA_MOD_01484	1.6.1.1
120920-bin41|PROKKA_MOD_01485	2.7.4.3
120920-bin41|PROKKA_MOD_01486	3.6.1.8
120920-bin41|PROKKA_MOD_01487	2.1.1.190
120920-bin41|PROKKA_MOD_01488	1.6.5.-
120920-bin41|PROKKA_MOD_01489	1.6.5.-
120920-bin41|PROKKA_MOD_01490	1.6.5.-
120920-bin41|PROKKA_MOD_01497	3.5.1.42
120920-bin41|PROKKA_MOD_01500	1.1.1.100
120920-bin41|PROKKA_MOD_01502	6.2.1.1
120920-bin41|PROKKA_MOD_01503	2.5.1.90
120920-bin41|PROKKA_MOD_01507	2.7.13.3
120920-bin41|PROKKA_MOD_01509	5.2.1.8
120920-bin41|PROKKA_MOD_01510	3.6.1.13
120920-bin41|PROKKA_MOD_01514	1.15.1.1
120920-bin41|PROKKA_MOD_01519	3.1.1.10
120920-bin41|PROKKA_MOD_01522	2.7.1.170
120920-bin41|PROKKA_MOD_01523	3.4.24.75
120920-bin41|PROKKA_MOD_01525	4.2.2.-
120920-bin41|PROKKA_MOD_01526	6.3.5.3
120920-bin41|PROKKA_MOD_01527	5.4.99.18
120920-bin41|PROKKA_MOD_01528	6.3.4.18
120920-bin41|PROKKA_MOD_01530	4.3.2.2
120920-bin41|PROKKA_MOD_01531	1.14.11.-
120920-bin41|PROKKA_MOD_01534	4.2.1.9
120920-bin41|PROKKA_MOD_01542	3.4.11.2
120920-bin41|PROKKA_MOD_01544	3.6.3.-
120920-bin41|PROKKA_MOD_01548	1.1.2.8
120920-bin41|PROKKA_MOD_01549	2.7.7.7
120920-bin41|PROKKA_MOD_01550	1.8.-.-
120920-bin41|PROKKA_MOD_01551	5.2.1.8
120920-bin41|PROKKA_MOD_01552	2.7.13.3
120920-bin41|PROKKA_MOD_01558	4.2.2.-
120920-bin41|PROKKA_MOD_01559	3.1.2.6
120920-bin41|PROKKA_MOD_01564	2.8.1.-
120920-bin41|PROKKA_MOD_01567	2.8.1.-
120920-bin41|PROKKA_MOD_01571	2.10.1.1
120920-bin41|PROKKA_MOD_01574	2.1.1.207
120920-bin41|PROKKA_MOD_01576	1.18.1.2
120920-bin41|PROKKA_MOD_01579	3.4.11.2
120920-bin41|PROKKA_MOD_01580	2.3.1.31
120920-bin41|PROKKA_MOD_01583	3.6.4.12
120920-bin41|PROKKA_MOD_01587	3.1.21.-
120920-bin41|PROKKA_MOD_01588	2.6.1.42
120920-bin41|PROKKA_MOD_01589	5.99.1.2
120920-bin41|PROKKA_MOD_01593	3.6.3.-
120920-bin41|PROKKA_MOD_01599	4.1.3.6
120920-bin41|PROKKA_MOD_01605	3.4.21.107
120920-bin41|PROKKA_MOD_01606	5.4.3.8
120920-bin41|PROKKA_MOD_01607	2.7.1.-
120920-bin41|PROKKA_MOD_01609	1.1.5.2
120920-bin41|PROKKA_MOD_01611	3.4.24.-
120920-bin41|PROKKA_MOD_01615	1.-.-.-
120920-bin41|PROKKA_MOD_01616	6.2.1.3
120920-bin41|PROKKA_MOD_01619	1.1.2.6
120920-bin41|PROKKA_MOD_01621	3.3.2.10
120920-bin41|PROKKA_MOD_01624	2.-.-.-
120920-bin41|PROKKA_MOD_01625	2.-.-.-
120920-bin41|PROKKA_MOD_01627	3.5.1.97
120920-bin41|PROKKA_MOD_01628	3.5.1.91
120920-bin41|PROKKA_MOD_01630	2.8.1.1
120920-bin41|PROKKA_MOD_01631	5.4.2.1
120920-bin41|PROKKA_MOD_01632	3.1.13.1
120920-bin41|PROKKA_MOD_01634	6.3.5.3
120920-bin41|PROKKA_MOD_01637	5.4.99.22
120920-bin41|PROKKA_MOD_01638	1.3.1.98
120920-bin41|PROKKA_MOD_01643	1.1.1.284
120920-bin41|PROKKA_MOD_01647	2.4.2.29
120920-bin41|PROKKA_MOD_01648	5.99.1.3
120920-bin41|PROKKA_MOD_01661	2.7.11.1
120920-bin41|PROKKA_MOD_01663	6.1.1.19
120920-bin41|PROKKA_MOD_01668	3.6.3.-
120920-bin41|PROKKA_MOD_01673	6.2.1.3
120920-bin41|PROKKA_MOD_01674	1.4.1.2
120920-bin41|PROKKA_MOD_01676	3.6.4.-
120920-bin41|PROKKA_MOD_01677	1.2.1.12
120920-bin41|PROKKA_MOD_01678	1.1.1.284
120920-bin41|PROKKA_MOD_01680	1.1.2.3
120920-bin41|PROKKA_MOD_01681	4.4.1.15
120920-bin41|PROKKA_MOD_01691	3.4.11.5
120920-bin41|PROKKA_MOD_01694	3.1.3.74
120920-bin41|PROKKA_MOD_01700	3.1.1.1
120920-bin41|PROKKA_MOD_01703	2.4.1.-
120920-bin41|PROKKA_MOD_01705	3.6.1.11
120920-bin41|PROKKA_MOD_01706	2.7.4.1
120920-bin41|PROKKA_MOD_01709	2.1.1.170
120920-bin41|PROKKA_MOD_01712	2.1.1.107
120920-bin41|PROKKA_MOD_01713	1.-.-.-
120920-bin41|PROKKA_MOD_01720	1.3.99.-
120920-bin41|PROKKA_MOD_01723	2.7.13.3
120920-bin41|PROKKA_MOD_01725	3.1.3.25
120920-bin41|PROKKA_MOD_01727	3.1.30.2
120920-bin41|PROKKA_MOD_01729	5.99.1.2
120920-bin41|PROKKA_MOD_01730	2.7.13.3
120920-bin41|PROKKA_MOD_01736	2.3.1.12
120920-bin41|PROKKA_MOD_01737	1.2.4.1
120920-bin41|PROKKA_MOD_01741	2.7.11.1
120920-bin41|PROKKA_MOD_01742	3.1.6.1
120920-bin41|PROKKA_MOD_01743	3.1.6.1
120920-bin41|PROKKA_MOD_01744	1.14.13.-
120920-bin41|PROKKA_MOD_01745	6.3.4.13
120920-bin41|PROKKA_MOD_01755	3.5.1.18
120920-bin41|PROKKA_MOD_01757	2.1.3.1
120920-bin41|PROKKA_MOD_01758	3.5.1.10
120920-bin41|PROKKA_MOD_01760	3.4.21.102
120920-bin41|PROKKA_MOD_01763	2.7.7.9
120920-bin41|PROKKA_MOD_01765	1.14.11.17
120920-bin41|PROKKA_MOD_01766	2.5.1.18
120920-bin41|PROKKA_MOD_01767	1.17.99.5
120920-bin41|PROKKA_MOD_01768	1.1.1.85
120920-bin41|PROKKA_MOD_01770	3.4.11.18
120920-bin41|PROKKA_MOD_01774	1.3.1.84
120920-bin41|PROKKA_MOD_01775	3.4.21.-
120920-bin41|PROKKA_MOD_01776	3.1.1.-
120920-bin41|PROKKA_MOD_01778	2.5.1.54
120920-bin41|PROKKA_MOD_01781	6.1.1.12
120920-bin41|PROKKA_MOD_01786	2.7.7.6
120920-bin41|PROKKA_MOD_01792	3.1.1.1
120920-bin41|PROKKA_MOD_01798	5.99.1.3
120920-bin41|PROKKA_MOD_01799	5.99.1.3
120920-bin41|PROKKA_MOD_01804	1.17.4.1
120920-bin41|PROKKA_MOD_01810	1.3.3.3
120920-bin41|PROKKA_MOD_01817	4.2.99.18
120920-bin41|PROKKA_MOD_01823	2.8.3.16
120920-bin41|PROKKA_MOD_01824	2.1.1.-
120920-bin41|PROKKA_MOD_01830	6.3.5.-
120920-bin41|PROKKA_MOD_01839	6.1.1.2
120920-bin41|PROKKA_MOD_01840	1.-.-.-
120920-bin41|PROKKA_MOD_01844	2.3.1.12
120920-bin41|PROKKA_MOD_01845	3.6.3.34
120920-bin41|PROKKA_MOD_01849	3.6.4.13
120920-bin41|PROKKA_MOD_01850	2.7.7.80
120920-bin41|PROKKA_MOD_01853	3.5.1.93
120920-bin41|PROKKA_MOD_01855	1.3.99.-
120920-bin41|PROKKA_MOD_01859	3.6.3.-
120920-bin41|PROKKA_MOD_01861	1.1.1.292
120920-bin41|PROKKA_MOD_01863	3.3.1.1
120920-bin41|PROKKA_MOD_01864	2.5.1.6
120920-bin41|PROKKA_MOD_01867	6.2.1.3
120920-bin41|PROKKA_MOD_01868	1.3.99.1
120920-bin41|PROKKA_MOD_01869	1.2.4.2
120920-bin41|PROKKA_MOD_01872	5.2.1.8
120920-bin41|PROKKA_MOD_01873	3.1.11.2
120920-bin41|PROKKA_MOD_01874	3.6.1.1
120920-bin41|PROKKA_MOD_01879	6.1.1.9
120920-bin41|PROKKA_MOD_01880	1.1.9.1
120920-bin41|PROKKA_MOD_01881	1.10.9.1
120920-bin41|PROKKA_MOD_01883	1.13.12.16
120920-bin41|PROKKA_MOD_01885	3.1.11.1
120920-bin41|PROKKA_MOD_01886	2.1.3.2
120920-bin41|PROKKA_MOD_01887	3.5.2.12
120920-bin41|PROKKA_MOD_01892	2.7.7.3
120920-bin41|PROKKA_MOD_01893	1.8.1.8
120920-bin41|PROKKA_MOD_01894	4.2.1.10
120920-bin41|PROKKA_MOD_01896	6.3.4.14
120920-bin41|PROKKA_MOD_01897	4.3.2.3
120920-bin41|PROKKA_MOD_01905	6.1.1.1
120920-bin41|PROKKA_MOD_01907	2.7.1.48
120920-bin41|PROKKA_MOD_01908	3.4.24.-
120920-bin41|PROKKA_MOD_01909	2.7.4.25
120920-bin41|PROKKA_MOD_01910	2.5.1.19
120920-bin41|PROKKA_MOD_01911	2.6.1.52
120920-bin41|PROKKA_MOD_01912	2.7.7.7
120920-bin41|PROKKA_MOD_01913	2.7.7.7
120920-bin41|PROKKA_MOD_01915	5.99.1.3
120920-bin41|PROKKA_MOD_01924	3.1.3.1
120920-bin41|PROKKA_MOD_01926	1.1.1.22
120920-bin41|PROKKA_MOD_01930	1.1.3.-
120920-bin41|PROKKA_MOD_01934	1.3.7.9
120920-bin41|PROKKA_MOD_01935	1.17.1.4
120920-bin41|PROKKA_MOD_01942	2.1.1.171
120920-bin41|PROKKA_MOD_01946	3.1.1.-
120920-bin41|PROKKA_MOD_01951	1.-.-.-
120920-bin41|PROKKA_MOD_01952	2.4.99.12
120920-bin41|PROKKA_MOD_01958	4.1.1.37
120920-bin41|PROKKA_MOD_01962	2.5.1.47
120920-bin41|PROKKA_MOD_01964	1.1.1.268
120920-bin41|PROKKA_MOD_01965	2.8.3.16
120920-bin41|PROKKA_MOD_01966	6.4.1.3
120920-bin41|PROKKA_MOD_01970	3.1.1.29
120920-bin41|PROKKA_MOD_01972	4.3.1.17
120920-bin41|PROKKA_MOD_01974	2.1.1.-
120920-bin41|PROKKA_MOD_01977	1.8.-.-
120920-bin41|PROKKA_MOD_01979	5.1.1.7
120920-bin41|PROKKA_MOD_01981	2.4.-.-
120920-bin41|PROKKA_MOD_01983	1.1.1.18
120920-bin41|PROKKA_MOD_01986	1.1.99.22
120920-bin41|PROKKA_MOD_01991	1.1.99.22
120920-bin41|PROKKA_MOD_01995	4.3.99.3
120920-bin41|PROKKA_MOD_01996	6.3.4.20
120920-bin41|PROKKA_MOD_02001	3.2.2.-
120920-bin41|PROKKA_MOD_02003	6.1.1.3
120920-bin41|PROKKA_MOD_02004	1.4.3.16
120920-bin41|PROKKA_MOD_02006	6.3.2.-
120920-bin41|PROKKA_MOD_02007	3.4.21.53
120920-bin41|PROKKA_MOD_02009	3.6.1.40
120920-bin41|PROKKA_MOD_02010	1.16.3.1
120920-bin41|PROKKA_MOD_02013	2.7.7.24
120920-bin41|PROKKA_MOD_02014	5.1.3.13
120920-bin41|PROKKA_MOD_02015	1.1.1.133
120920-bin41|PROKKA_MOD_02016	2.3.1.61
120920-bin41|PROKKA_MOD_02017	1.2.4.2
120920-bin41|PROKKA_MOD_02020	2.3.1.9
120920-bin41|PROKKA_MOD_02021	1.11.1.-
120920-bin41|PROKKA_MOD_02025	6.2.1.3
120920-bin41|PROKKA_MOD_02028	2.4.2.44
120920-bin41|PROKKA_MOD_02029	3.4.24.-
120920-bin41|PROKKA_MOD_02030	3.6.3.-
120920-bin41|PROKKA_MOD_02032	2.1.1.-
120920-bin41|PROKKA_MOD_02037	6.1.1.11
120920-bin41|PROKKA_MOD_02043	2.3.1.61
120920-bin41|PROKKA_MOD_02044	1.8.1.4
120920-bin41|PROKKA_MOD_02049	2.7.7.7
120920-bin41|PROKKA_MOD_02051	3.1.6.1
120920-bin41|PROKKA_MOD_02053	2.7.2.4
120920-bin41|PROKKA_MOD_02055	4.2.2.-
120920-bin41|PROKKA_MOD_02059	2.3.1.191
120920-bin41|PROKKA_MOD_02062	2.7.11.-
120920-bin41|PROKKA_MOD_02064	2.7.1.-
120920-bin41|PROKKA_MOD_02069	1.3.1.9
120920-bin41|PROKKA_MOD_02070	2.8.1.1
120920-bin41|PROKKA_MOD_02075	1.1.9.1
120920-bin41|PROKKA_MOD_02077	5.4.99.2
120920-bin41|PROKKA_MOD_02078	2.3.1.-
120920-bin41|PROKKA_MOD_02081	2.1.1.63
120920-bin41|PROKKA_MOD_02083	3.5.4.-
120920-bin41|PROKKA_MOD_02084	3.6.4.12
120920-bin41|PROKKA_MOD_02089	3.6.3.-
120920-bin41|PROKKA_MOD_02092	3.1.31.-
120920-bin41|PROKKA_MOD_02093	6.4.1.8
120920-bin41|PROKKA_MOD_02094	3.2.2.23
120920-bin41|PROKKA_MOD_02095	2.1.1.200
120920-bin41|PROKKA_MOD_02098	1.1.1.37
120920-bin41|PROKKA_MOD_02105	1.14.13.-
120920-bin41|PROKKA_MOD_02106	4.2.1.17
120920-bin41|PROKKA_MOD_02107	3.1.13.1
120920-bin41|PROKKA_MOD_02109	1.1.5.2
120920-bin41|PROKKA_MOD_02114	2.5.1.18
120920-bin41|PROKKA_MOD_02118	1.6.99.5
120920-bin41|PROKKA_MOD_02119	1.6.99.5
120920-bin41|PROKKA_MOD_02122	1.1.1.-
120920-bin41|PROKKA_MOD_02127	3.5.1.18
120920-bin41|PROKKA_MOD_02130	1.1.1.340
120920-bin41|PROKKA_MOD_02132	2.3.3.9
120920-bin41|PROKKA_MOD_02133	4.1.3.1
120920-bin41|PROKKA_MOD_02139	2.6.1.85
120920-bin41|PROKKA_MOD_02143	1.4.1.1
120920-bin41|PROKKA_MOD_02144	1.5.1.20
120920-bin41|PROKKA_MOD_02145	3.3.1.1
120920-bin41|PROKKA_MOD_02148	4.2.1.51
120920-bin41|PROKKA_MOD_02149	1.3.1.43
120920-bin41|PROKKA_MOD_02155	3.5.4.33
120920-bin41|PROKKA_MOD_02161	3.6.4.13
120920-bin41|PROKKA_MOD_02162	2.1.2.2
120920-bin41|PROKKA_MOD_02163	6.3.3.1
120920-bin41|PROKKA_MOD_02164	2.7.1.33
120920-bin41|PROKKA_MOD_02165	2.5.1.72
120920-bin41|PROKKA_MOD_02174	3.6.4.-
120920-bin41|PROKKA_MOD_02175	1.1.1.100
120920-bin41|PROKKA_MOD_02176	1.1.1.100
120920-bin41|PROKKA_MOD_02177	1.-.-.-
120920-bin41|PROKKA_MOD_02181	6.1.1.5
120920-bin41|PROKKA_MOD_02182	2.7.1.26
120920-bin41|PROKKA_MOD_02184	3.6.3.14
120920-bin41|PROKKA_MOD_02185	1.1.1.133
120920-bin41|PROKKA_MOD_02186	2.10.1.1
120920-bin41|PROKKA_MOD_02187	2.7.2.11
120920-bin41|PROKKA_MOD_02192	1.3.99.-
120920-bin41|PROKKA_MOD_02193	3.5.2.6
120920-bin41|PROKKA_MOD_02197	1.-.-.-
120920-bin41|PROKKA_MOD_02205	3.6.4.13
120920-bin41|PROKKA_MOD_02207	3.2.2.-
120920-bin41|PROKKA_MOD_02211	4.2.1.46
120920-bin41|PROKKA_MOD_02214	4.1.2.13
120920-bin41|PROKKA_MOD_02218	3.6.1.1
120920-bin41|PROKKA_MOD_02220	1.4.4.2
120920-bin41|PROKKA_MOD_02228	2.3.2.13
120920-bin41|PROKKA_MOD_02232	2.1.1.-
120920-bin41|PROKKA_MOD_02233	4.2.3.5
120920-bin41|PROKKA_MOD_02234	2.3.1.41
120920-bin41|PROKKA_MOD_02235	4.2.1.59
120920-bin41|PROKKA_MOD_02236	2.3.1.174
120920-bin41|PROKKA_MOD_02238	2.7.7.7
120920-bin41|PROKKA_MOD_02241	3.4.16.-
120920-bin41|PROKKA_MOD_02245	1.3.7.9
120920-bin41|PROKKA_MOD_02247	2.9.1.1
120920-bin41|PROKKA_MOD_02251	5.2.1.8
120920-bin41|PROKKA_MOD_02252	6.1.1.19
120920-bin41|PROKKA_MOD_02260	3.4.16.4
120920-bin41|PROKKA_MOD_02266	3.6.4.12
120920-bin41|PROKKA_MOD_02267	2.5.1.-
120920-bin41|PROKKA_MOD_02268	2.5.1.18
120920-bin41|PROKKA_MOD_02270	1.6.5.-
120920-bin41|PROKKA_MOD_02271	1.6.5.-
120920-bin41|PROKKA_MOD_02272	2.3.3.1
120920-bin41|PROKKA_MOD_02274	2.1.1.-
120920-bin41|PROKKA_MOD_02275	3.5.4.16
120920-bin41|PROKKA_MOD_02278	1.2.1.62
120920-bin41|PROKKA_MOD_02279	1.1.3.-
120920-bin41|PROKKA_MOD_02286	5.4.99.22
120920-bin41|PROKKA_MOD_02287	1.-.-.-
120920-bin41|PROKKA_MOD_02292	2.4.2.45
120920-bin41|PROKKA_MOD_02293	2.7.7.7
120920-bin41|PROKKA_MOD_02294	4.2.1.11
120920-bin41|PROKKA_MOD_02296	1.-.-.-
120920-bin41|PROKKA_MOD_02301	1.14.13.151
120920-bin41|PROKKA_MOD_02302	1.1.1.205
120920-bin41|PROKKA_MOD_02304	2.1.1.185
120920-bin41|PROKKA_MOD_02306	2.5.1.9
120920-bin41|PROKKA_MOD_02309	4.2.3.4
120920-bin41|PROKKA_MOD_02310	2.7.1.71
120920-bin41|PROKKA_MOD_02314	6.3.4.5
120920-bin41|PROKKA_MOD_02316	1.3.5.2
120920-bin41|PROKKA_MOD_02319	1.6.5.-
120920-bin41|PROKKA_MOD_02320	1.6.5.-
120920-bin41|PROKKA_MOD_02321	1.6.5.-
120920-bin41|PROKKA_MOD_02322	1.18.1.5
120920-bin41|PROKKA_MOD_02323	4.1.2.50
120920-bin41|PROKKA_MOD_02324	4.3.1.9
120920-bin41|PROKKA_MOD_02325	2.3.2.6
120920-bin41|PROKKA_MOD_02326	3.5.4.28
120920-bin41|PROKKA_MOD_02327	2.1.1.64
120920-bin41|PROKKA_MOD_02329	4.1.1.-
120920-bin41|PROKKA_MOD_02330	3.6.3.14
120920-bin41|PROKKA_MOD_02332	1.1.5.8
120920-bin41|PROKKA_MOD_02333	1.3.1.-
120920-bin41|PROKKA_MOD_02339	2.1.1.166
120920-bin41|PROKKA_MOD_02342	6.3.5.5
120920-bin41|PROKKA_MOD_02343	1.6.5.-
120920-bin41|PROKKA_MOD_02344	1.2.1.12
120920-bin41|PROKKA_MOD_02345	2.1.1.13
120920-bin41|PROKKA_MOD_02346	1.8.7.1
120920-bin41|PROKKA_MOD_02349	1.11.1.15
120920-bin41|PROKKA_MOD_02357	3.1.1.-
120920-bin41|PROKKA_MOD_02359	5.4.3.8
120920-bin41|PROKKA_MOD_02360	1.14.13.-
120920-bin41|PROKKA_MOD_02363	5.2.1.8
120920-bin41|PROKKA_MOD_02364	4.3.1.19
120920-bin41|PROKKA_MOD_02366	2.3.1.1
120920-bin41|PROKKA_MOD_02367	1.5.1.3
120920-bin41|PROKKA_MOD_02368	1.4.1.2
120920-bin41|PROKKA_MOD_02377	3.6.4.-
120920-bin41|PROKKA_MOD_02379	1.2.99.2
120920-bin41|PROKKA_MOD_02381	2.5.1.-
120920-bin41|PROKKA_MOD_02386	2.8.3.16
120920-bin41|PROKKA_MOD_02387	1.17.2.2
120920-bin41|PROKKA_MOD_02391	2.4.2.18
120920-bin41|PROKKA_MOD_02392	4.1.1.48
120920-bin41|PROKKA_MOD_02397	5.3.3.18
120920-bin41|PROKKA_MOD_02400	4.1.99.18
120920-bin41|PROKKA_MOD_02402	1.2.1.-
120920-bin41|PROKKA_MOD_02408	2.3.3.13
120920-bin41|PROKKA_MOD_02411	1.4.1.13
120920-bin41|PROKKA_MOD_02412	1.4.7.1
120920-bin41|PROKKA_MOD_02417	6.1.1.7
120920-bin41|PROKKA_MOD_02419	3.5.4.28
120920-bin41|PROKKA_MOD_02420	3.1.-.-
120920-bin41|PROKKA_MOD_02424	3.3.2.10
120920-bin41|PROKKA_MOD_02426	4.4.1.8
120920-bin41|PROKKA_MOD_02431	1.5.1.38
120920-bin41|PROKKA_MOD_02433	2.4.2.17
120920-bin41|PROKKA_MOD_02434	2.5.1.7
120920-bin41|PROKKA_MOD_02437	4.2.1.17
120920-bin41|PROKKA_MOD_02442	3.1.1.-
120920-bin41|PROKKA_MOD_02443	2.5.1.47
120920-bin41|PROKKA_MOD_02449	6.3.5.2
120920-bin41|PROKKA_MOD_02452	3.1.6.1
120920-bin41|PROKKA_MOD_02456	1.1.2.6
120920-bin41|PROKKA_MOD_02458	2.9.1.-
120920-bin41|PROKKA_MOD_02463	2.7.8.-
120920-bin41|PROKKA_MOD_02465	4.4.1.25
120920-bin41|PROKKA_MOD_02476	4.3.1.17
120920-bin41|PROKKA_MOD_02481	1.1.99.22
120920-bin41|PROKKA_MOD_02483	2.7.7.56
120920-bin41|PROKKA_MOD_02484	2.4.2.10
120920-bin41|PROKKA_MOD_02486	1.1.1.159
120920-bin41|PROKKA_MOD_02490	4.1.3.27
120920-bin41|PROKKA_MOD_02492	6.4.1.8
120920-bin41|PROKKA_MOD_02495	3.4.11.10
120920-bin41|PROKKA_MOD_02496	1.3.7.9
120920-bin41|PROKKA_MOD_02511	3.4.11.2
120920-bin41|PROKKA_MOD_02512	2.4.1.289
120920-bin41|PROKKA_MOD_02515	1.1.99.3
120920-bin57|PROKKA_MOD_00004	3.6.4.12
120920-bin57|PROKKA_MOD_00005	5.1.1.1
