120823-bin4|PROKKA_MOD_01978	PF09754
120823-bin4|PROKKA_MOD_01979	PF00535
120823-bin4|PROKKA_MOD_01982	PF09678
120823-bin4|PROKKA_MOD_01985	PF13472
120823-bin4|PROKKA_MOD_01986	PF00296
120823-bin4|PROKKA_MOD_01987	PF02129
120823-bin4|PROKKA_MOD_01988	PF13472
120823-bin4|PROKKA_MOD_01989	PF00296
120823-bin4|PROKKA_MOD_01990	PF12697
120823-bin4|PROKKA_MOD_01995	PF13662
120823-bin4|PROKKA_MOD_01996	PF02803
120823-bin4|PROKKA_MOD_01997	PF02771
120823-bin4|PROKKA_MOD_02006	PF02518
120823-bin4|PROKKA_MOD_02008	PF01041
120823-bin4|PROKKA_MOD_02009	PF03461
120823-bin4|PROKKA_MOD_02010	PF00562
120823-bin4|PROKKA_MOD_02011	PF02080
120823-bin4|PROKKA_MOD_02015	PF09107
120823-bin4|PROKKA_MOD_02016	PF00108
120823-bin4|PROKKA_MOD_02019	PF09678
120823-bin4|PROKKA_MOD_02021	PF09588
120823-bin4|PROKKA_MOD_02023	PF00085
120823-bin4|PROKKA_MOD_02025	PF00141
120823-bin4|PROKKA_MOD_02027	PF01471
120823-bin4|PROKKA_MOD_02029	PF01471
120823-bin4|PROKKA_MOD_02032	PF05721
120823-bin4|PROKKA_MOD_02033	PF02742
120823-bin4|PROKKA_MOD_02036	PF02742
120823-bin4|PROKKA_MOD_02037	PF11136
120823-bin4|PROKKA_MOD_02039	PF00005
120823-bin4|PROKKA_MOD_02040	PF00005
120823-bin4|PROKKA_MOD_02041	PF09335
120823-bin4|PROKKA_MOD_02042	PF01168
120823-bin4|PROKKA_MOD_02045	PF00483
120823-bin4|PROKKA_MOD_02046	PF04978
120823-bin4|PROKKA_MOD_02048	PF01370
120823-bin4|PROKKA_MOD_02049	PF03720
120823-bin4|PROKKA_MOD_02051	PF06210
120823-bin4|PROKKA_MOD_02053	PF01725
120823-bin4|PROKKA_MOD_02054	PF14031
120823-bin4|PROKKA_MOD_02055	PF01575
120823-bin4|PROKKA_MOD_02059	PF02861
120823-bin4|PROKKA_MOD_02060	PF03129
120823-bin4|PROKKA_MOD_02061	PF04073
120823-bin4|PROKKA_MOD_02063	PF00750
120823-bin4|PROKKA_MOD_02064	PF00005
120823-bin4|PROKKA_MOD_02065	PF08352
120823-bin4|PROKKA_MOD_02067	PF00441
120823-bin4|PROKKA_MOD_02069	PF00441
120823-bin4|PROKKA_MOD_02071	PF00486
120823-bin4|PROKKA_MOD_02072	PF00672
120823-bin4|PROKKA_MOD_02074	PF13481
120823-bin4|PROKKA_MOD_02077	PF02880
120823-bin4|PROKKA_MOD_02078	PF03966
120823-bin4|PROKKA_MOD_02081	PF01370
120823-bin4|PROKKA_MOD_02083	PF00795
120823-bin4|PROKKA_MOD_02087	PF14863
120823-bin4|PROKKA_MOD_02089	PF03712
120823-bin4|PROKKA_MOD_02091	PF02673
120823-bin4|PROKKA_MOD_02092	PF00933
120823-bin4|PROKKA_MOD_02093	PF07859
120823-bin4|PROKKA_MOD_02095	PF01546
120823-bin4|PROKKA_MOD_02096	PF00795
120823-bin4|PROKKA_MOD_02097	PF00850
120823-bin4|PROKKA_MOD_02100	PF00365
120823-bin4|PROKKA_MOD_02102	PF00115
120823-bin4|PROKKA_MOD_02103	PF00677
120823-bin4|PROKKA_MOD_02104	PF01817
120823-bin4|PROKKA_MOD_02105	PF03176
120823-bin4|PROKKA_MOD_02111	PF08264
120823-bin4|PROKKA_MOD_02112	PF08264
120823-bin4|PROKKA_MOD_02114	PF00507
120823-bin4|PROKKA_MOD_02115	PF01058
120823-bin4|PROKKA_MOD_02118	PF11258
120823-bin4|PROKKA_MOD_02119	PF00814
120823-bin4|PROKKA_MOD_02122	PF05175
120823-bin4|PROKKA_MOD_02123	PF05697
120823-bin4|PROKKA_MOD_02125	PF08240
120823-bin4|PROKKA_MOD_02126	PF08240
120823-bin4|PROKKA_MOD_02128	PF01041
120823-bin4|PROKKA_MOD_02131	PF01041
120823-bin4|PROKKA_MOD_02135	PF01408
120823-bin4|PROKKA_MOD_02139	PF14863
120823-bin4|PROKKA_MOD_02143	PF00535
120823-bin4|PROKKA_MOD_02144	PF01041
120823-bin4|PROKKA_MOD_02148	PF01425
120823-bin4|PROKKA_MOD_02150	PF00581
120823-bin4|PROKKA_MOD_02151	PF00403
120823-bin4|PROKKA_MOD_02152	PF01915
120823-bin4|PROKKA_MOD_02155	PF00857
120823-bin4|PROKKA_MOD_02158	PF01179
120823-bin4|PROKKA_MOD_02161	PF00160
120823-bin4|PROKKA_MOD_02162	PF13561
120823-bin4|PROKKA_MOD_02163	PF08484
120823-bin4|PROKKA_MOD_02166	PF13549
120823-bin4|PROKKA_MOD_02170	PF02673
120823-bin4|PROKKA_MOD_02172	PF00795
120823-bin4|PROKKA_MOD_02173	PF01156
120823-bin4|PROKKA_MOD_02175	PF00584
120823-bin4|PROKKA_MOD_02176	PF02357
120823-bin4|PROKKA_MOD_02178	PF05050
120823-bin4|PROKKA_MOD_02179	PF00378
120823-bin4|PROKKA_MOD_02181	PF05050
120823-bin4|PROKKA_MOD_02183	PF00005
120823-bin4|PROKKA_MOD_02184	PF01131
120823-bin4|PROKKA_MOD_02185	PF01131
120823-bin4|PROKKA_MOD_02188	PF06224
120823-bin42|PROKKA_MOD_00002	PF00923
120823-bin42|PROKKA_MOD_00003	PF03641
120823-bin42|PROKKA_MOD_00006	PF00009
120823-bin42|PROKKA_MOD_00008	PF01612
120823-bin42|PROKKA_MOD_00009	PF00581
120823-bin42|PROKKA_MOD_00010	PF12804
120823-bin42|PROKKA_MOD_00011	PF11349
120823-bin42|PROKKA_MOD_00013	PF02127
120823-bin42|PROKKA_MOD_00014	PF01553
120823-bin42|PROKKA_MOD_00015	PF02224
120823-bin42|PROKKA_MOD_00016	PF00478
120823-bin42|PROKKA_MOD_00017	PF01300
120823-bin42|PROKKA_MOD_00018	PF13458
120823-bin42|PROKKA_MOD_00019	PF00005
120823-bin42|PROKKA_MOD_00020	PF00005
120823-bin42|PROKKA_MOD_00021	PF02653
120823-bin42|PROKKA_MOD_00022	PF02653
120823-bin42|PROKKA_MOD_00023	PF02628
120823-bin42|PROKKA_MOD_00024	PF01551
120823-bin42|PROKKA_MOD_00025	PF00300
120823-bin42|PROKKA_MOD_00028	PF00132
120823-bin42|PROKKA_MOD_00029	PF02548
120823-bin42|PROKKA_MOD_00030	PF02569
120823-bin42|PROKKA_MOD_00032	PF00753
120823-bin42|PROKKA_MOD_00033	PF01925
120823-bin42|PROKKA_MOD_00034	PF00202
120823-bin42|PROKKA_MOD_00035	PF01546
120823-bin42|PROKKA_MOD_00036	PF00795
120823-bin42|PROKKA_MOD_00037	PF01799
120823-bin42|PROKKA_MOD_00039	PF00009
120823-bin42|PROKKA_MOD_00040	PF08529
120823-bin42|PROKKA_MOD_00041	PF02576
120823-bin42|PROKKA_MOD_00042	PF00587
120823-bin42|PROKKA_MOD_00043	PF01238
120823-bin42|PROKKA_MOD_00044	PF04551
120823-bin42|PROKKA_MOD_00045	PF02163
120823-bin42|PROKKA_MOD_00046	PF13288
120823-bin42|PROKKA_MOD_00047	PF01148
120823-bin42|PROKKA_MOD_00048	PF01765
120823-bin42|PROKKA_MOD_00049	PF00696
120823-bin42|PROKKA_MOD_00050	PF00889
120823-bin42|PROKKA_MOD_00051	PF00318
120823-bin42|PROKKA_MOD_00052	PF01551
120823-bin42|PROKKA_MOD_00053	PF04545
120823-bin42|PROKKA_MOD_00054	PF00589
120823-bin42|PROKKA_MOD_00055	PF02481
120823-bin42|PROKKA_MOD_00056	PF01078
120823-bin42|PROKKA_MOD_00058	PF00574
120823-bin42|PROKKA_MOD_00059	PF00291
120823-bin42|PROKKA_MOD_00061	PF14031
120823-bin42|PROKKA_MOD_00062	PF01725
120823-bin42|PROKKA_MOD_00063	PF01138
120823-bin42|PROKKA_MOD_00064	PF01177
120823-bin42|PROKKA_MOD_00067	PF00005
120823-bin42|PROKKA_MOD_00068	PF00528
120823-bin42|PROKKA_MOD_00069	PF00528
120823-bin42|PROKKA_MOD_00070	PF00496
120823-bin42|PROKKA_MOD_00071	PF01381
120823-bin42|PROKKA_MOD_00072	PF00365
120823-bin42|PROKKA_MOD_00073	PF14681
120823-bin42|PROKKA_MOD_00075	PF13378
120823-bin42|PROKKA_MOD_00078	PF05697
120823-bin42|PROKKA_MOD_00079	PF00574
120823-bin42|PROKKA_MOD_00080	PF07724
120823-bin42|PROKKA_MOD_00081	PF02875
120823-bin42|PROKKA_MOD_00082	PF00334
120823-bin42|PROKKA_MOD_00083	PF06723
120823-bin42|PROKKA_MOD_00084	PF04085
120823-bin42|PROKKA_MOD_00086	PF00905
120823-bin42|PROKKA_MOD_00087	PF01098
120823-bin42|PROKKA_MOD_00088	PF10150
120823-bin42|PROKKA_MOD_00089	PF00829
120823-bin42|PROKKA_MOD_00090	PF01016
120823-bin42|PROKKA_MOD_00091	PF13286
120823-bin42|PROKKA_MOD_00092	PF01018
120823-bin42|PROKKA_MOD_00093	PF00696
120823-bin42|PROKKA_MOD_00095	PF00300
120823-bin42|PROKKA_MOD_00096	PF00370
120823-bin42|PROKKA_MOD_00097	PF02518
120823-bin42|PROKKA_MOD_00098	PF00072
120823-bin42|PROKKA_MOD_00099	PF00459
120823-bin42|PROKKA_MOD_00101	PF00817
120823-bin42|PROKKA_MOD_00102	PF11239
120823-bin42|PROKKA_MOD_00103	PF02771
120823-bin42|PROKKA_MOD_00105	PF01844
120823-bin42|PROKKA_MOD_00107	PF02381
120823-bin42|PROKKA_MOD_00108	PF01795
120823-bin42|PROKKA_MOD_00110	PF00905
120823-bin42|PROKKA_MOD_00111	PF08245
120823-bin42|PROKKA_MOD_00112	PF00953
120823-bin42|PROKKA_MOD_00113	PF08245
120823-bin42|PROKKA_MOD_00114	PF01098
120823-bin42|PROKKA_MOD_00115	PF04101
120823-bin42|PROKKA_MOD_00116	PF08245
120823-bin42|PROKKA_MOD_00117	PF02873
120823-bin42|PROKKA_MOD_00120	PF01435
120823-bin42|PROKKA_MOD_00121	PF01208
120823-bin42|PROKKA_MOD_00122	PF00762
120823-bin42|PROKKA_MOD_00123	PF01593
120823-bin42|PROKKA_MOD_00124	PF00795
120823-bin42|PROKKA_MOD_00125	PF00534
120823-bin42|PROKKA_MOD_00126	PF08241
120823-bin42|PROKKA_MOD_00127	PF13249
120823-bin42|PROKKA_MOD_00128	PF13578
120823-bin42|PROKKA_MOD_00129	PF02551
120823-bin42|PROKKA_MOD_00130	PF06723
120823-bin42|PROKKA_MOD_00132	PF02391
120823-bin42|PROKKA_MOD_00134	PF10103
120823-bin42|PROKKA_MOD_00136	PF00486
120823-bin42|PROKKA_MOD_00137	PF01895
120823-bin42|PROKKA_MOD_00138	PF13090
120823-bin42|PROKKA_MOD_00140	PF02467
120823-bin42|PROKKA_MOD_00141	PF02541
120823-bin42|PROKKA_MOD_00142	PF02416
120823-bin42|PROKKA_MOD_00143	PF07837
120823-bin42|PROKKA_MOD_00144	PF02467
120823-bin42|PROKKA_MOD_00145	PF13519
120823-bin42|PROKKA_MOD_00146	PF06965
120823-bin42|PROKKA_MOD_00147	PF00441
120823-bin42|PROKKA_MOD_00148	PF02771
120823-bin42|PROKKA_MOD_00149	PF07690
120823-bin42|PROKKA_MOD_00150	PF01406
120823-bin42|PROKKA_MOD_00151	PF00133
120823-bin42|PROKKA_MOD_00152	PF03816
120823-bin42|PROKKA_MOD_00153	PF00092
120823-bin42|PROKKA_MOD_00154	PF07728
120823-bin42|PROKKA_MOD_00155	PF08240
120823-bin42|PROKKA_MOD_00158	PF04055
120823-bin42|PROKKA_MOD_00159	PF02660
120823-bin42|PROKKA_MOD_00160	PF09335
120823-bin42|PROKKA_MOD_00161	PF02633
120823-bin42|PROKKA_MOD_00162	PF13641
120823-bin42|PROKKA_MOD_00163	PF14340
120823-bin42|PROKKA_MOD_00164	PF01168
120823-bin42|PROKKA_MOD_00165	PF04235
120823-bin42|PROKKA_MOD_00166	PF03167
120823-bin42|PROKKA_MOD_00167	PF03992
120823-bin42|PROKKA_MOD_00168	PF10604
120823-bin42|PROKKA_MOD_00170	PF13561
120823-bin42|PROKKA_MOD_00171	PF03807
120823-bin42|PROKKA_MOD_00172	PF01406
120823-bin42|PROKKA_MOD_00173	PF01553
120823-bin42|PROKKA_MOD_00174	PF00587
120823-bin42|PROKKA_MOD_00175	PF01230
120823-bin42|PROKKA_MOD_00177	PF01066
120823-bin42|PROKKA_MOD_00178	PF03279
120823-bin42|PROKKA_MOD_00179	PF00903
120823-bin42|PROKKA_MOD_00181	PF01451
120823-bin42|PROKKA_MOD_00182	PF00296
120823-bin42|PROKKA_MOD_00183	PF00534
120823-bin42|PROKKA_MOD_00184	PF04011
120823-bin42|PROKKA_MOD_00185	PF01435
120823-bin42|PROKKA_MOD_00186	PF11258
120823-bin42|PROKKA_MOD_00187	PF01680
120823-bin42|PROKKA_MOD_00188	PF01174
120823-bin42|PROKKA_MOD_00189	PF01709
120823-bin42|PROKKA_MOD_00190	PF00578
120823-bin42|PROKKA_MOD_00191	PF02075
120823-bin42|PROKKA_MOD_00192	PF01330
120823-bin42|PROKKA_MOD_00193	PF08501
120823-bin42|PROKKA_MOD_00194	PF02618
120823-bin42|PROKKA_MOD_00195	PF03652
120823-bin42|PROKKA_MOD_00196	PF01411
120823-bin42|PROKKA_MOD_00199	PF00152
120823-bin42|PROKKA_MOD_00200	PF13393
120823-bin42|PROKKA_MOD_00201	PF13328
120823-bin42|PROKKA_MOD_00202	PF02355
120823-bin42|PROKKA_MOD_00204	PF02699
120823-bin42|PROKKA_MOD_00205	PF01702
120823-bin42|PROKKA_MOD_00206	PF02547
120823-bin42|PROKKA_MOD_00207	PF05496
120823-bin42|PROKKA_MOD_00209	PF00006
120823-bin42|PROKKA_MOD_00210	PF00213
120823-bin42|PROKKA_MOD_00212	PF00430
120823-bin42|PROKKA_MOD_00214	PF00119
120823-bin42|PROKKA_MOD_00216	PF09527
120823-bin42|PROKKA_MOD_00217	PF00953
120823-bin42|PROKKA_MOD_00218	PF00464
120823-bin42|PROKKA_MOD_00219	PF02502
120823-bin42|PROKKA_MOD_00221	PF00326
120823-bin42|PROKKA_MOD_00223	PF00472
120823-bin42|PROKKA_MOD_00225	PF00006
120823-bin42|PROKKA_MOD_00227	PF01614
120823-bin42|PROKKA_MOD_00228	PF09754
120823-bin42|PROKKA_MOD_00229	PF01636
120823-bin42|PROKKA_MOD_00230	PF00085
120823-bin42|PROKKA_MOD_00231	PF12836
120823-bin42|PROKKA_MOD_00233	PF03772
120823-bin42|PROKKA_MOD_00234	PF06144
120823-bin42|PROKKA_MOD_00235	PF01649
120823-bin42|PROKKA_MOD_00236	PF00009
120823-bin42|PROKKA_MOD_00237	PF05977
120823-bin42|PROKKA_MOD_00238	PF03441
120823-bin42|PROKKA_MOD_00239	PF01628
120823-bin42|PROKKA_MOD_00240	PF00226
120823-bin42|PROKKA_MOD_00241	PF04452
120823-bin42|PROKKA_MOD_00242	PF12844
120823-bin42|PROKKA_MOD_00243	PF04055
120823-bin42|PROKKA_MOD_00246	PF00270
120823-bin42|PROKKA_MOD_00247	PF00902
120823-bin42|PROKKA_MOD_00249	PF03009
120823-bin42|PROKKA_MOD_00251	PF03136
120823-bin42|PROKKA_MOD_00252	PF00227
120823-bin42|PROKKA_MOD_00253	PF00227
120823-bin42|PROKKA_MOD_00254	PF05639
120823-bin42|PROKKA_MOD_00255	PF03136
120823-bin42|PROKKA_MOD_00256	PF00004
120823-bin42|PROKKA_MOD_00257	PF13459
120823-bin42|PROKKA_MOD_00258	PF08704
120823-bin42|PROKKA_MOD_00261	PF02113
120823-bin42|PROKKA_MOD_00262	PF13549
120823-bin42|PROKKA_MOD_00264	PF00456
120823-bin42|PROKKA_MOD_00266	PF00300
120823-bin42|PROKKA_MOD_00267	PF02754
120823-bin42|PROKKA_MOD_00268	PF00692
120823-bin42|PROKKA_MOD_00270	PF03796
120823-bin42|PROKKA_MOD_00271	PF03948
120823-bin42|PROKKA_MOD_00272	PF01084
120823-bin42|PROKKA_MOD_00273	PF00436
120823-bin42|PROKKA_MOD_00274	PF01250
120823-bin42|PROKKA_MOD_00276	PF01743
120823-bin42|PROKKA_MOD_00278	PF02645
120823-bin42|PROKKA_MOD_00279	PF00069
120823-bin42|PROKKA_MOD_00281	PF07992
120823-bin42|PROKKA_MOD_00282	PF00085
120823-bin42|PROKKA_MOD_00284	PF00459
120823-bin42|PROKKA_MOD_00285	PF02653
120823-bin42|PROKKA_MOD_00286	PF02653
120823-bin42|PROKKA_MOD_00287	PF00005
120823-bin42|PROKKA_MOD_00288	PF02608
120823-bin42|PROKKA_MOD_00289	PF01507
120823-bin42|PROKKA_MOD_00290	PF00009
120823-bin42|PROKKA_MOD_00291	PF01583
120823-bin42|PROKKA_MOD_00293	PF00994
120823-bin42|PROKKA_MOD_00294	PF02653
120823-bin42|PROKKA_MOD_00295	PF02653
120823-bin42|PROKKA_MOD_00298	PF00486
120823-bin42|PROKKA_MOD_00299	PF00120
120823-bin42|PROKKA_MOD_00300	PF00120
120823-bin42|PROKKA_MOD_00301	PF02540
120823-bin42|PROKKA_MOD_00302	PF07690
120823-bin42|PROKKA_MOD_00303	PF00300
120823-bin42|PROKKA_MOD_00304	PF02597
120823-bin42|PROKKA_MOD_00306	PF01381
120823-bin42|PROKKA_MOD_00307	PF00534
120823-bin42|PROKKA_MOD_00308	PF10722
120823-bin42|PROKKA_MOD_00309	PF14748
120823-bin42|PROKKA_MOD_00310	PF01887
120823-bin42|PROKKA_MOD_00311	PF00501
120823-bin42|PROKKA_MOD_00313	PF00238
120823-bin42|PROKKA_MOD_00315	PF00673
120823-bin42|PROKKA_MOD_00316	PF00253
120823-bin42|PROKKA_MOD_00317	PF00410
120823-bin42|PROKKA_MOD_00318	PF00347
120823-bin42|PROKKA_MOD_00319	PF00861
120823-bin42|PROKKA_MOD_00320	PF03719
120823-bin42|PROKKA_MOD_00321	PF00327
120823-bin42|PROKKA_MOD_00322	PF00828
120823-bin42|PROKKA_MOD_00323	PF00344
120823-bin42|PROKKA_MOD_00324	PF00406
120823-bin42|PROKKA_MOD_00325	PF01176
120823-bin42|PROKKA_MOD_00326	PF00416
120823-bin42|PROKKA_MOD_00327	PF00411
120823-bin42|PROKKA_MOD_00328	PF00163
120823-bin42|PROKKA_MOD_00329	PF01193
120823-bin42|PROKKA_MOD_00330	PF01196
120823-bin42|PROKKA_MOD_00331	PF01416
120823-bin42|PROKKA_MOD_00332	PF00572
120823-bin42|PROKKA_MOD_00333	PF00380
120823-bin42|PROKKA_MOD_00334	PF02880
120823-bin42|PROKKA_MOD_00337	PF11017
120823-bin42|PROKKA_MOD_00338	PF00216
120823-bin42|PROKKA_MOD_00339	PF00724
120823-bin42|PROKKA_MOD_00340	PF01571
120823-bin42|PROKKA_MOD_00341	PF01571
120823-bin42|PROKKA_MOD_00342	PF06253
120823-bin42|PROKKA_MOD_00343	PF01070
120823-bin42|PROKKA_MOD_00344	PF14863
120823-bin42|PROKKA_MOD_00345	PF07521
120823-bin42|PROKKA_MOD_00346	PF01580
120823-bin42|PROKKA_MOD_00347	PF08450
120823-bin42|PROKKA_MOD_00348	PF00919
120823-bin42|PROKKA_MOD_00349	PF01066
120823-bin42|PROKKA_MOD_00350	PF02464
120823-bin42|PROKKA_MOD_00351	PF01036
120823-bin42|PROKKA_MOD_00355	PF00106
120823-bin42|PROKKA_MOD_00356	PF02274
120823-bin42|PROKKA_MOD_00357	PF00805
120823-bin42|PROKKA_MOD_00358	PF05962
120823-bin42|PROKKA_MOD_00361	PF02800
120823-bin42|PROKKA_MOD_00362	PF03668
120823-bin42|PROKKA_MOD_00363	PF08459
120823-bin42|PROKKA_MOD_00365	PF12344
120823-bin42|PROKKA_MOD_00366	PF01121
120823-bin42|PROKKA_MOD_00367	PF00575
120823-bin42|PROKKA_MOD_00370	PF01565
120823-bin42|PROKKA_MOD_00371	PF00370
120823-bin42|PROKKA_MOD_00373	PF13668
120823-bin42|PROKKA_MOD_00375	PF02591
120823-bin42|PROKKA_MOD_00376	PF00912
120823-bin42|PROKKA_MOD_00377	PF00296
120823-bin42|PROKKA_MOD_00378	PF00313
120823-bin42|PROKKA_MOD_00379	PF01425
120823-bin42|PROKKA_MOD_00383	PF00920
120823-bin42|PROKKA_MOD_00384	PF00005
120823-bin42|PROKKA_MOD_00385	PF00528
120823-bin42|PROKKA_MOD_00386	PF13343
120823-bin42|PROKKA_MOD_00387	PF02934
120823-bin42|PROKKA_MOD_00388	PF01425
120823-bin42|PROKKA_MOD_00389	PF02686
120823-bin42|PROKKA_MOD_00390	PF01790
120823-bin42|PROKKA_MOD_00392	PF00484
120823-bin42|PROKKA_MOD_00393	PF00270
120823-bin42|PROKKA_MOD_00395	PF03435
120823-bin42|PROKKA_MOD_00396	PF00682
120823-bin42|PROKKA_MOD_00397	PF13459
120823-bin42|PROKKA_MOD_00398	PF00215
120823-bin42|PROKKA_MOD_00399	PF02036
120823-bin42|PROKKA_MOD_00400	PF07690
120823-bin42|PROKKA_MOD_00401	PF00069
120823-bin42|PROKKA_MOD_00404	PF01983
120823-bin42|PROKKA_MOD_00405	PF07479
120823-bin42|PROKKA_MOD_00407	PF01351
120823-bin42|PROKKA_MOD_00409	PF02146
120823-bin42|PROKKA_MOD_00410	PF00899
120823-bin42|PROKKA_MOD_00411	PF03275
120823-bin42|PROKKA_MOD_00413	PF01471
120823-bin42|PROKKA_MOD_00414	PF00202
120823-bin42|PROKKA_MOD_00418	PF12838
120823-bin42|PROKKA_MOD_00419	PF13631
120823-bin42|PROKKA_MOD_00421	PF00355
120823-bin42|PROKKA_MOD_00424	PF00507
120823-bin42|PROKKA_MOD_00425	PF01058
120823-bin42|PROKKA_MOD_00426	PF00329
120823-bin42|PROKKA_MOD_00428	PF00475
120823-bin42|PROKKA_MOD_00429	PF00117
120823-bin42|PROKKA_MOD_00430	PF00977
120823-bin42|PROKKA_MOD_00431	PF00977
120823-bin42|PROKKA_MOD_00432	PF05899
120823-bin42|PROKKA_MOD_00433	PF00155
120823-bin42|PROKKA_MOD_00434	PF00361
120823-bin42|PROKKA_MOD_00437	PF00361
120823-bin42|PROKKA_MOD_00438	PF01899
120823-bin42|PROKKA_MOD_00440	PF03334
120823-bin42|PROKKA_MOD_00441	PF01699
120823-bin42|PROKKA_MOD_00442	PF12697
120823-bin42|PROKKA_MOD_00444	PF02604
120823-bin42|PROKKA_MOD_00445	PF01850
120823-bin42|PROKKA_MOD_00446	PF12706
120823-bin42|PROKKA_MOD_00447	PF12697
120823-bin42|PROKKA_MOD_00450	PF00884
120823-bin42|PROKKA_MOD_00452	PF07969
120823-bin42|PROKKA_MOD_00455	PF00501
120823-bin42|PROKKA_MOD_00456	PF01040
120823-bin42|PROKKA_MOD_00457	PF12697
120823-bin42|PROKKA_MOD_00459	PF02776
120823-bin42|PROKKA_MOD_00460	PF00425
120823-bin42|PROKKA_MOD_00461	PF01209
120823-bin42|PROKKA_MOD_00462	PF00441
120823-bin42|PROKKA_MOD_00463	PF00296
120823-bin42|PROKKA_MOD_00464	PF01575
120823-bin42|PROKKA_MOD_00466	PF01926
120823-bin42|PROKKA_MOD_00468	PF01230
120823-bin42|PROKKA_MOD_00469	PF01066
120823-bin42|PROKKA_MOD_00470	PF00498
120823-bin42|PROKKA_MOD_00471	PF13411
120823-bin42|PROKKA_MOD_00472	PF02577
120823-bin42|PROKKA_MOD_00473	PF13411
120823-bin42|PROKKA_MOD_00475	PF00282
120823-bin42|PROKKA_MOD_00477	PF01212
120823-bin42|PROKKA_MOD_00478	PF02467
120823-bin42|PROKKA_MOD_00484	PF00293
120823-bin42|PROKKA_MOD_00485	PF00817
120823-bin42|PROKKA_MOD_00487	PF02607
120823-bin42|PROKKA_MOD_00489	PF00441
120823-bin42|PROKKA_MOD_00490	PF00883
120823-bin42|PROKKA_MOD_00491	PF01923
120823-bin42|PROKKA_MOD_00492	PF14226
120823-bin42|PROKKA_MOD_00493	PF00005
120823-bin42|PROKKA_MOD_00494	PF08264
120823-bin42|PROKKA_MOD_00496	PF01252
120823-bin42|PROKKA_MOD_00497	PF00849
120823-bin42|PROKKA_MOD_00498	PF02082
120823-bin42|PROKKA_MOD_00499	PF01663
120823-bin42|PROKKA_MOD_00500	PF10759
120823-bin42|PROKKA_MOD_00501	PF07733
120823-bin42|PROKKA_MOD_00503	PF00881
120823-bin42|PROKKA_MOD_00504	PF13622
120823-bin42|PROKKA_MOD_00506	PF00156
120823-bin42|PROKKA_MOD_00507	PF00206
120823-bin42|PROKKA_MOD_00508	PF00709
120823-bin42|PROKKA_MOD_00509	PF07724
120823-bin42|PROKKA_MOD_00510	PF13411
120823-bin42|PROKKA_MOD_00511	PF00226
120823-bin42|PROKKA_MOD_00512	PF01025
120823-bin42|PROKKA_MOD_00513	PF00012
120823-bin42|PROKKA_MOD_00515	PF14340
120823-bin42|PROKKA_MOD_00516	PF01168
120823-bin42|PROKKA_MOD_00518	PF03167
120823-bin42|PROKKA_MOD_00519	PF10604
120823-bin42|PROKKA_MOD_00520	PF00884
120823-bin42|PROKKA_MOD_00521	PF04371
120823-bin42|PROKKA_MOD_00522	PF00795
120823-bin42|PROKKA_MOD_00523	PF00255
120823-bin42|PROKKA_MOD_00524	PF08242
120823-bin42|PROKKA_MOD_00525	PF02632
120823-bin42|PROKKA_MOD_00526	PF01048
120823-bin42|PROKKA_MOD_00527	PF02559
120823-bin42|PROKKA_MOD_00528	PF01195
120823-bin42|PROKKA_MOD_00529	PF01386
120823-bin42|PROKKA_MOD_00530	PF13793
120823-bin42|PROKKA_MOD_00532	PF00398
120823-bin42|PROKKA_MOD_00534	PF01026
120823-bin42|PROKKA_MOD_00535	PF09334
120823-bin42|PROKKA_MOD_00536	PF00579
120823-bin42|PROKKA_MOD_00537	PF00206
120823-bin42|PROKKA_MOD_00538	PF02863
120823-bin42|PROKKA_MOD_00539	PF00185
120823-bin42|PROKKA_MOD_00540	PF00202
120823-bin42|PROKKA_MOD_00541	PF00696
120823-bin42|PROKKA_MOD_00542	PF01118
120823-bin42|PROKKA_MOD_00543	PF03483
120823-bin42|PROKKA_MOD_00544	PF01588
120823-bin42|PROKKA_MOD_00545	PF01409
120823-bin42|PROKKA_MOD_00546	PF00005
120823-bin42|PROKKA_MOD_00548	PF09754
120823-bin42|PROKKA_MOD_00549	PF00155
120823-bin42|PROKKA_MOD_00550	PF01497
120823-bin42|PROKKA_MOD_00551	PF01032
120823-bin42|PROKKA_MOD_00552	PF00005
120823-bin42|PROKKA_MOD_00553	PF11716
120823-bin42|PROKKA_MOD_00554	PF04234
120823-bin42|PROKKA_MOD_00555	PF13508
120823-bin42|PROKKA_MOD_00557	PF00528
120823-bin42|PROKKA_MOD_00558	PF00005
120823-bin42|PROKKA_MOD_00559	PF03009
120823-bin42|PROKKA_MOD_00560	PF00501
120823-bin42|PROKKA_MOD_00561	PF13369
120823-bin42|PROKKA_MOD_00562	PF02770
120823-bin42|PROKKA_MOD_00563	PF00441
120823-bin42|PROKKA_MOD_00564	PF02401
120823-bin42|PROKKA_MOD_00565	PF01926
120823-bin42|PROKKA_MOD_00570	PF02673
120823-bin42|PROKKA_MOD_00573	PF00483
120823-bin42|PROKKA_MOD_00574	PF00144
120823-bin42|PROKKA_MOD_00575	PF06475
120823-bin42|PROKKA_MOD_00576	PF03453
120823-bin42|PROKKA_MOD_00577	PF06463
120823-bin42|PROKKA_MOD_00578	PF01967
120823-bin42|PROKKA_MOD_00582	PF02632
120823-bin42|PROKKA_MOD_00583	PF01048
120823-bin42|PROKKA_MOD_00584	PF01979
120823-bin42|PROKKA_MOD_00585	PF00383
