120322-bin51|PROKKA_MOD_00001	COG0001
120823-bin87|PROKKA_MOD_01251	COG1596
120823-bin87|PROKKA_MOD_01254	COG0438
120823-bin87|PROKKA_MOD_01258	COG0583
120823-bin87|PROKKA_MOD_01259	COG0693
120823-bin87|PROKKA_MOD_01260	COG0596
120823-bin87|PROKKA_MOD_01261	COG5470
120823-bin87|PROKKA_MOD_01263	COG1309
120823-bin87|PROKKA_MOD_01265	COG0534
120823-bin87|PROKKA_MOD_01267	COG2609
120823-bin87|PROKKA_MOD_01268	COG2141
120823-bin87|PROKKA_MOD_01269	COG3818
120823-bin87|PROKKA_MOD_01271	COG2070
120823-bin87|PROKKA_MOD_01276	COG1629
120823-bin87|PROKKA_MOD_01277	COG1309
120823-bin87|PROKKA_MOD_01281	COG1028
120823-bin87|PROKKA_MOD_01282	COG0695
120823-bin87|PROKKA_MOD_01283	COG1115
120823-bin87|PROKKA_MOD_01285	COG0122
120823-bin87|PROKKA_MOD_01291	COG1476
120823-bin87|PROKKA_MOD_01296	COG1974
120823-bin87|PROKKA_MOD_01298	COG0550
120823-bin87|PROKKA_MOD_01301	COG0386
120823-bin87|PROKKA_MOD_01302	COG0120
120823-bin87|PROKKA_MOD_01303	COG1171
120823-bin87|PROKKA_MOD_01307	COG0260
120823-bin87|PROKKA_MOD_01308	COG0795
120823-bin87|PROKKA_MOD_01310	COG1629
120823-bin87|PROKKA_MOD_01313	COG0517
120823-bin87|PROKKA_MOD_01315	COG0642
120823-bin87|PROKKA_MOD_01317	COG1028
120823-bin87|PROKKA_MOD_01318	COG2070
120823-bin87|PROKKA_MOD_01319	COG0625
120823-bin87|PROKKA_MOD_01321	COG0624
120823-bin87|PROKKA_MOD_01322	COG0204
120823-bin87|PROKKA_MOD_01323	COG1024
120823-bin87|PROKKA_MOD_01326	COG0693
120823-bin87|PROKKA_MOD_01327	COG3917
120823-bin87|PROKKA_MOD_01329	COG3491
120823-bin87|PROKKA_MOD_01331	COG0486
120823-bin87|PROKKA_MOD_01332	COG0445
120823-bin87|PROKKA_MOD_01336	COG2040
120823-bin87|PROKKA_MOD_01339	COG0582
120823-bin87|PROKKA_MOD_01343	COG4496
120823-bin87|PROKKA_MOD_01344	COG0040
120823-bin87|PROKKA_MOD_01345	COG0141
120823-bin87|PROKKA_MOD_01352	COG2084
120823-bin87|PROKKA_MOD_01354	COG3119
120823-bin87|PROKKA_MOD_01358	COG0789
120823-bin87|PROKKA_MOD_01359	COG0667
120823-bin87|PROKKA_MOD_01360	COG0300
120823-bin87|PROKKA_MOD_01364	COG1024
120823-bin87|PROKKA_MOD_01365	COG0491
120823-bin87|PROKKA_MOD_01366	COG0328
120823-bin87|PROKKA_MOD_01367	COG0847
120823-bin87|PROKKA_MOD_01368	COG0008
120823-bin87|PROKKA_MOD_01370	COG0607
120823-bin87|PROKKA_MOD_01371	COG0697
120823-bin87|PROKKA_MOD_01375	COG0596
120823-bin87|PROKKA_MOD_01378	COG2175
120823-bin87|PROKKA_MOD_01381	COG3631
120823-bin87|PROKKA_MOD_01382	COG0735
120823-bin87|PROKKA_MOD_01387	COG0320
120823-bin87|PROKKA_MOD_01388	COG3022
120823-bin87|PROKKA_MOD_01389	COG4665
120823-bin87|PROKKA_MOD_01390	COG4664
120823-bin87|PROKKA_MOD_01392	COG2124
120823-bin87|PROKKA_MOD_01394	COG0167
120823-bin87|PROKKA_MOD_01395	COG1210
120823-bin87|PROKKA_MOD_01396	COG0705
120823-bin87|PROKKA_MOD_01397	COG0039
120823-bin87|PROKKA_MOD_01402	COG1309
120823-bin87|PROKKA_MOD_01404	COG1506
120823-bin87|PROKKA_MOD_01406	COG1011
120823-bin87|PROKKA_MOD_01407	COG4974
120823-bin87|PROKKA_MOD_01413	COG2070
120823-bin87|PROKKA_MOD_01416	COG2070
120823-bin87|PROKKA_MOD_01419	COG0516
120823-bin87|PROKKA_MOD_01420	COG0602
120823-bin87|PROKKA_MOD_01421	COG0603
120823-bin87|PROKKA_MOD_01422	COG2154
120823-bin87|PROKKA_MOD_01423	COG1060
120823-bin87|PROKKA_MOD_01424	COG3752
120823-bin87|PROKKA_MOD_01428	COG0843
120823-bin87|PROKKA_MOD_01429	COG3175
120823-bin87|PROKKA_MOD_01432	COG1404
120823-bin87|PROKKA_MOD_01434	COG1473
120823-bin87|PROKKA_MOD_01438	COG0625
120823-bin87|PROKKA_MOD_01442	COG0250
120823-bin87|PROKKA_MOD_01447	COG4689
120823-bin87|PROKKA_MOD_01450	COG2326
120823-bin87|PROKKA_MOD_01456	COG3380
120823-bin87|PROKKA_MOD_01457	COG1228
120823-bin87|PROKKA_MOD_01458	COG1404
120823-bin87|PROKKA_MOD_01461	COG0596
120823-bin87|PROKKA_MOD_01462	COG3502
120823-bin87|PROKKA_MOD_01463	COG0225
120823-bin87|PROKKA_MOD_01470	COG1629
120823-bin87|PROKKA_MOD_01472	COG4166
120823-bin87|PROKKA_MOD_01473	COG1773
120823-bin87|PROKKA_MOD_01480	COG1028
120823-bin87|PROKKA_MOD_01481	COG0318
120823-bin87|PROKKA_MOD_01482	COG3127
120823-bin87|PROKKA_MOD_01487	COG0320
120823-bin87|PROKKA_MOD_01488	COG0737
120823-bin87|PROKKA_MOD_01490	COG2272
120823-bin87|PROKKA_MOD_01491	COG2200
120823-bin87|PROKKA_MOD_01494	COG0471
120823-bin87|PROKKA_MOD_01499	COG0318
120823-bin87|PROKKA_MOD_01501	COG0306
120823-bin87|PROKKA_MOD_01502	COG0508
120823-bin87|PROKKA_MOD_01504	COG0118
120823-bin87|PROKKA_MOD_01505	COG0106
120823-bin87|PROKKA_MOD_01508	COG0106
120823-bin87|PROKKA_MOD_01509	COG0118
120823-bin87|PROKKA_MOD_01511	COG0136
120823-bin87|PROKKA_MOD_01513	COG0125
120823-bin87|PROKKA_MOD_01514	COG1559
120823-bin87|PROKKA_MOD_01517	COG1622
120823-bin87|PROKKA_MOD_01523	COG1473
120823-bin87|PROKKA_MOD_01525	COG1028
120823-bin87|PROKKA_MOD_01529	COG0601
120823-bin87|PROKKA_MOD_01537	COG0516
120823-bin87|PROKKA_MOD_01539	COG1960
120823-bin87|PROKKA_MOD_01542	COG0183
120823-bin87|PROKKA_MOD_01544	COG0745
120823-bin87|PROKKA_MOD_01553	COG2311
120823-bin87|PROKKA_MOD_01559	COG1960
120823-bin87|PROKKA_MOD_01562	COG1960
120823-bin87|PROKKA_MOD_01564	COG1136
120823-bin87|PROKKA_MOD_01565	COG2755
120823-bin87|PROKKA_MOD_01569	COG3686
120823-bin87|PROKKA_MOD_01571	COG0667
120823-bin87|PROKKA_MOD_01572	COG0534
120823-bin87|PROKKA_MOD_01573	COG3917
120823-bin87|PROKKA_MOD_01574	COG2199
120823-bin87|PROKKA_MOD_01575	COG0745
120823-bin87|PROKKA_MOD_01578	COG3245
120823-bin87|PROKKA_MOD_01581	COG0519
120823-bin87|PROKKA_MOD_01582	COG2109
120823-bin87|PROKKA_MOD_01584	COG1476
120823-bin87|PROKKA_MOD_01589	COG0496
120823-bin87|PROKKA_MOD_01590	COG2518
120823-bin87|PROKKA_MOD_01592	COG0615
120823-bin87|PROKKA_MOD_01594	COG0678
120823-bin87|PROKKA_MOD_01595	COG2084
120823-bin87|PROKKA_MOD_01600	COG1902
120823-bin87|PROKKA_MOD_01603	COG4103
120823-bin87|PROKKA_MOD_01605	COG2133
120823-bin87|PROKKA_MOD_01609	COG0412
120823-bin87|PROKKA_MOD_01611	COG0560
120823-bin87|PROKKA_MOD_01613	COG0560
120823-bin87|PROKKA_MOD_01620	COG0472
120823-bin87|PROKKA_MOD_01621	COG0472
120823-bin87|PROKKA_MOD_01622	COG3540
120823-bin87|PROKKA_MOD_01625	COG1347
120823-bin87|PROKKA_MOD_01632	COG0601
120823-bin87|PROKKA_MOD_01636	COG2015
120823-bin87|PROKKA_MOD_01637	COG0612
120823-bin87|PROKKA_MOD_01638	COG0612
120823-bin87|PROKKA_MOD_01639	COG1680
120823-bin87|PROKKA_MOD_01643	COG2331
120823-bin87|PROKKA_MOD_01644	COG0584
120823-bin87|PROKKA_MOD_01649	COG0558
120823-bin87|PROKKA_MOD_01654	COG1192
120823-bin87|PROKKA_MOD_01656	COG4121
120823-bin87|PROKKA_MOD_01658	COG4103
120828-bin5|PROKKA_MOD_00002	COG1995
120828-bin5|PROKKA_MOD_00003	COG0030
120828-bin5|PROKKA_MOD_00005	COG0617
120828-bin5|PROKKA_MOD_00006	COG1028
120828-bin5|PROKKA_MOD_00007	COG3173
120828-bin5|PROKKA_MOD_00008	COG0801
120828-bin5|PROKKA_MOD_00009	COG1539
120828-bin5|PROKKA_MOD_00010	COG0533
120828-bin5|PROKKA_MOD_00011	COG0828
120828-bin5|PROKKA_MOD_00012	COG1610
120828-bin5|PROKKA_MOD_00014	COG1228
120828-bin5|PROKKA_MOD_00015	COG0689
120828-bin5|PROKKA_MOD_00016	COG0461
120828-bin5|PROKKA_MOD_00017	COG0307
120828-bin5|PROKKA_MOD_00018	COG0540
120828-bin5|PROKKA_MOD_00019	COG0251
120828-bin5|PROKKA_MOD_00020	COG0317
120828-bin5|PROKKA_MOD_00021	COG1758
120828-bin5|PROKKA_MOD_00022	COG0194
120828-bin5|PROKKA_MOD_00023	COG1561
120828-bin5|PROKKA_MOD_00025	COG1200
120828-bin5|PROKKA_MOD_00026	COG3808
120828-bin5|PROKKA_MOD_00027	COG1301
120828-bin5|PROKKA_MOD_00028	COG1773
120828-bin5|PROKKA_MOD_00029	COG3161
120828-bin5|PROKKA_MOD_00030	COG0382
120828-bin5|PROKKA_MOD_00031	COG3146
120828-bin5|PROKKA_MOD_00032	COG3151
120828-bin5|PROKKA_MOD_00033	COG3150
120828-bin5|PROKKA_MOD_00034	COG0174
120828-bin5|PROKKA_MOD_00035	COG3852
120828-bin5|PROKKA_MOD_00036	COG2204
120828-bin5|PROKKA_MOD_00037	COG0695
120828-bin5|PROKKA_MOD_00038	COG4704
120828-bin5|PROKKA_MOD_00039	COG0607
120828-bin5|PROKKA_MOD_00040	COG0588
120828-bin5|PROKKA_MOD_00041	COG1194
120828-bin5|PROKKA_MOD_00042	COG2924
120828-bin5|PROKKA_MOD_00043	COG1028
120828-bin5|PROKKA_MOD_00047	COG0330
120828-bin5|PROKKA_MOD_00048	COG0330
120828-bin5|PROKKA_MOD_00049	COG0324
120828-bin5|PROKKA_MOD_00050	COG0347
120828-bin5|PROKKA_MOD_00051	COG1519
120828-bin5|PROKKA_MOD_00052	COG1560
120828-bin5|PROKKA_MOD_00055	COG2226
120828-bin5|PROKKA_MOD_00056	COG0438
120828-bin5|PROKKA_MOD_00057	COG0115
120828-bin5|PROKKA_MOD_00058	COG1109
120828-bin5|PROKKA_MOD_00059	COG1309
120828-bin5|PROKKA_MOD_00060	COG5009
120828-bin5|PROKKA_MOD_00061	COG0703
120828-bin5|PROKKA_MOD_00062	COG0337
120828-bin5|PROKKA_MOD_00063	COG0069
120828-bin5|PROKKA_MOD_00064	COG0493
120828-bin5|PROKKA_MOD_00065	COG0407
120828-bin5|PROKKA_MOD_00067	COG1946
120828-bin5|PROKKA_MOD_00068	COG0714
120828-bin5|PROKKA_MOD_00069	COG4547
120828-bin5|PROKKA_MOD_00073	COG4760
120828-bin5|PROKKA_MOD_00075	COG0308
120828-bin5|PROKKA_MOD_00078	COG1560
120828-bin5|PROKKA_MOD_00079	COG0168
120828-bin5|PROKKA_MOD_00080	COG0569
120828-bin5|PROKKA_MOD_00081	COG0223
120828-bin5|PROKKA_MOD_00082	COG0242
120828-bin5|PROKKA_MOD_00083	COG0041
120828-bin5|PROKKA_MOD_00084	COG0009
120828-bin5|PROKKA_MOD_00085	COG0408
120828-bin5|PROKKA_MOD_00086	COG0169
120828-bin5|PROKKA_MOD_00087	COG3529
120828-bin5|PROKKA_MOD_00088	COG1622
120828-bin5|PROKKA_MOD_00089	COG0843
120828-bin5|PROKKA_MOD_00090	COG3175
120828-bin5|PROKKA_MOD_00091	COG1845
120828-bin5|PROKKA_MOD_00093	COG3346
120828-bin5|PROKKA_MOD_00095	COG1612
120828-bin5|PROKKA_MOD_00096	COG0109
120828-bin5|PROKKA_MOD_00097	COG1999
120828-bin5|PROKKA_MOD_00098	COG2365
120828-bin5|PROKKA_MOD_00099	COG0604
120828-bin5|PROKKA_MOD_00100	COG2918
120828-bin5|PROKKA_MOD_00101	COG1866
120828-bin5|PROKKA_MOD_00102	COG1495
120828-bin5|PROKKA_MOD_00103	COG0749
120828-bin5|PROKKA_MOD_00105	COG0218
120828-bin5|PROKKA_MOD_00106	COG2863
120828-bin5|PROKKA_MOD_00108	COG3245
120828-bin5|PROKKA_MOD_00110	COG1011
120828-bin5|PROKKA_MOD_00111	COG4974
120828-bin5|PROKKA_MOD_00112	COG3159
120828-bin5|PROKKA_MOD_00113	COG0253
120828-bin5|PROKKA_MOD_00114	COG0019
120828-bin5|PROKKA_MOD_00115	COG0499
120828-bin5|PROKKA_MOD_00120	COG0044
120828-bin5|PROKKA_MOD_00121	COG0527
120828-bin5|PROKKA_MOD_00122	COG0013
120828-bin5|PROKKA_MOD_00123	COG0412
120828-bin5|PROKKA_MOD_00124	COG0663
120828-bin5|PROKKA_MOD_00126	COG1051
120828-bin5|PROKKA_MOD_00127	COG0046
120828-bin5|PROKKA_MOD_00129	COG0556
120828-bin5|PROKKA_MOD_00130	COG1028
120828-bin5|PROKKA_MOD_00131	COG0215
120828-bin5|PROKKA_MOD_00132	COG0652
120828-bin5|PROKKA_MOD_00133	COG2908
120828-bin5|PROKKA_MOD_00134	COG1974
120828-bin5|PROKKA_MOD_00135	COG0389
120828-bin5|PROKKA_MOD_00136	COG3313
120828-bin5|PROKKA_MOD_00137	COG1049
120828-bin5|PROKKA_MOD_00138	COG0034
120828-bin5|PROKKA_MOD_00139	COG0764
120828-bin5|PROKKA_MOD_00140	COG0142
120828-bin5|PROKKA_MOD_00141	COG0261
120828-bin5|PROKKA_MOD_00142	COG0211
120828-bin5|PROKKA_MOD_00143	COG0536
120828-bin5|PROKKA_MOD_00144	COG0268
120828-bin5|PROKKA_MOD_00145	COG0583
120828-bin5|PROKKA_MOD_00146	COG0693
120828-bin5|PROKKA_MOD_00147	COG0596
120828-bin5|PROKKA_MOD_00148	COG5470
120828-bin5|PROKKA_MOD_00149	COG0691
120828-bin5|PROKKA_MOD_00151	COG0733
120828-bin5|PROKKA_MOD_00152	COG2867
120828-bin5|PROKKA_MOD_00153	COG2914
120828-bin5|PROKKA_MOD_00154	COG2913
120828-bin5|PROKKA_MOD_00155	COG0735
120828-bin5|PROKKA_MOD_00156	COG0576
120828-bin5|PROKKA_MOD_00157	COG0443
120828-bin5|PROKKA_MOD_00158	COG0484
120828-bin5|PROKKA_MOD_00159	COG0289
120828-bin5|PROKKA_MOD_00160	COG0052
120828-bin5|PROKKA_MOD_00161	COG0264
120828-bin5|PROKKA_MOD_00162	COG0528
120828-bin5|PROKKA_MOD_00163	COG0233
120828-bin5|PROKKA_MOD_00164	COG0020
120828-bin5|PROKKA_MOD_00166	COG0743
120828-bin5|PROKKA_MOD_00167	COG0750
120828-bin5|PROKKA_MOD_00168	COG4775
120828-bin5|PROKKA_MOD_00171	COG0049
120828-bin5|PROKKA_MOD_00172	COG0480
120828-bin5|PROKKA_MOD_00173	COG0051
120828-bin5|PROKKA_MOD_00174	COG0087
120828-bin5|PROKKA_MOD_00175	COG0088
120828-bin5|PROKKA_MOD_00176	COG0089
120828-bin5|PROKKA_MOD_00177	COG0090
120828-bin5|PROKKA_MOD_00178	COG0185
120828-bin5|PROKKA_MOD_00179	COG0091
120828-bin5|PROKKA_MOD_00180	COG0092
120828-bin5|PROKKA_MOD_00181	COG0197
120828-bin5|PROKKA_MOD_00182	COG0255
120828-bin5|PROKKA_MOD_00183	COG0186
120828-bin5|PROKKA_MOD_00184	COG0093
120828-bin5|PROKKA_MOD_00185	COG0198
120828-bin5|PROKKA_MOD_00186	COG0094
120828-bin5|PROKKA_MOD_00187	COG0199
120828-bin5|PROKKA_MOD_00188	COG0096
120828-bin5|PROKKA_MOD_00189	COG0097
120828-bin5|PROKKA_MOD_00190	COG0256
120828-bin5|PROKKA_MOD_00191	COG0098
120828-bin5|PROKKA_MOD_00192	COG1841
120828-bin5|PROKKA_MOD_00193	COG0200
120828-bin5|PROKKA_MOD_00194	COG0201
120828-bin5|PROKKA_MOD_00195	COG0099
120828-bin5|PROKKA_MOD_00196	COG0100
120828-bin5|PROKKA_MOD_00197	COG0522
120828-bin5|PROKKA_MOD_00198	COG0202
120828-bin5|PROKKA_MOD_00199	COG0203
120828-bin5|PROKKA_MOD_00200	COG0178
120828-bin5|PROKKA_MOD_00201	COG0629
120828-bin5|PROKKA_MOD_00202	COG1024
120828-bin5|PROKKA_MOD_00203	COG0073
120828-bin5|PROKKA_MOD_00204	COG5331
120828-bin5|PROKKA_MOD_00205	COG0304
120828-bin5|PROKKA_MOD_00207	COG3724
120828-bin5|PROKKA_MOD_00208	COG1012
120828-bin5|PROKKA_MOD_00209	COG3138
120828-bin5|PROKKA_MOD_00210	COG2141
120828-bin5|PROKKA_MOD_00212	COG2153
120828-bin5|PROKKA_MOD_00213	COG0386
120828-bin5|PROKKA_MOD_00214	COG0456
120828-bin5|PROKKA_MOD_00216	COG0119
120828-bin5|PROKKA_MOD_00217	COG1024
120828-bin5|PROKKA_MOD_00218	COG0037
120828-bin5|PROKKA_MOD_00219	COG0825
120828-bin5|PROKKA_MOD_00220	COG0587
120828-bin5|PROKKA_MOD_00221	COG0164
120828-bin5|PROKKA_MOD_00222	COG0763
120828-bin5|PROKKA_MOD_00223	COG1043
120828-bin5|PROKKA_MOD_00224	COG0764
120828-bin5|PROKKA_MOD_00225	COG1044
120828-bin5|PROKKA_MOD_00227	COG2211
120828-bin5|PROKKA_MOD_00228	COG0189
120828-bin5|PROKKA_MOD_00231	COG0393
120828-bin5|PROKKA_MOD_00232	COG3785
120828-bin5|PROKKA_MOD_00233	COG1167
120828-bin5|PROKKA_MOD_00234	COG1322
120828-bin5|PROKKA_MOD_00235	COG0672
120828-bin5|PROKKA_MOD_00236	COG0404
120828-bin5|PROKKA_MOD_00237	COG0509
120828-bin5|PROKKA_MOD_00238	COG1003
120828-bin5|PROKKA_MOD_00239	COG0560
120828-bin5|PROKKA_MOD_00240	COG0494
120828-bin5|PROKKA_MOD_00242	COG0682
120828-bin5|PROKKA_MOD_00243	COG0207
120828-bin5|PROKKA_MOD_00244	COG0262
120828-bin5|PROKKA_MOD_00246	COG0229
120828-bin5|PROKKA_MOD_00247	COG1738
120828-bin5|PROKKA_MOD_00248	COG0318
120828-bin5|PROKKA_MOD_00249	COG0318
120828-bin5|PROKKA_MOD_00250	COG2141
120828-bin5|PROKKA_MOD_00251	COG0397
120828-bin5|PROKKA_MOD_00252	COG0111
120828-bin5|PROKKA_MOD_00253	COG0110
120828-bin5|PROKKA_MOD_00254	COG0534
120828-bin5|PROKKA_MOD_00255	COG0074
120828-bin5|PROKKA_MOD_00256	COG0045
120828-bin5|PROKKA_MOD_00257	COG1249
120828-bin5|PROKKA_MOD_00258	COG0508
120828-bin5|PROKKA_MOD_00259	COG0567
120828-bin5|PROKKA_MOD_00261	COG1466
120828-bin5|PROKKA_MOD_00264	COG0495
120828-bin5|PROKKA_MOD_00265	COG0439
120828-bin5|PROKKA_MOD_00266	COG0511
120828-bin5|PROKKA_MOD_00267	COG0757
120828-bin5|PROKKA_MOD_00269	COG0657
120828-bin5|PROKKA_MOD_00270	COG4172
120828-bin5|PROKKA_MOD_00271	COG0129
120828-bin5|PROKKA_MOD_00272	COG0113
120828-bin5|PROKKA_MOD_00274	COG1158
120828-bin5|PROKKA_MOD_00276	COG0234
120828-bin5|PROKKA_MOD_00277	COG0459
120828-bin5|PROKKA_MOD_00279	COG4536
120828-bin5|PROKKA_MOD_00281	COG0228
120828-bin5|PROKKA_MOD_00282	COG0806
120828-bin5|PROKKA_MOD_00283	COG0336
120828-bin5|PROKKA_MOD_00284	COG0335
120828-bin5|PROKKA_MOD_00285	COG4974
120828-bin5|PROKKA_MOD_00286	COG1651
120828-bin5|PROKKA_MOD_00287	COG0460
120828-bin5|PROKKA_MOD_00288	COG0498
120828-bin5|PROKKA_MOD_00289	COG1186
120828-bin5|PROKKA_MOD_00290	COG1190
120828-bin5|PROKKA_MOD_00292	COG0086
120828-bin5|PROKKA_MOD_00293	COG0085
120828-bin5|PROKKA_MOD_00294	COG0222
120828-bin5|PROKKA_MOD_00295	COG0244
120828-bin5|PROKKA_MOD_00296	COG0081
120828-bin5|PROKKA_MOD_00297	COG0080
120828-bin5|PROKKA_MOD_00298	COG0250
120828-bin5|PROKKA_MOD_00299	COG0690
120828-bin5|PROKKA_MOD_00300	COG0050
120828-bin5|PROKKA_MOD_00302	COG0340
120828-bin5|PROKKA_MOD_00304	COG4764
120828-bin5|PROKKA_MOD_00305	COG0272
120828-bin5|PROKKA_MOD_00309	COG3088
120828-bin5|PROKKA_MOD_00310	COG0526
120828-bin5|PROKKA_MOD_00311	COG1138
120828-bin5|PROKKA_MOD_00312	COG2332
120828-bin5|PROKKA_MOD_00314	COG0755
120828-bin5|PROKKA_MOD_00315	COG2386
120828-bin5|PROKKA_MOD_00316	COG4133
120828-bin5|PROKKA_MOD_00318	COG2873
120828-bin5|PROKKA_MOD_00319	COG0254
120828-bin5|PROKKA_MOD_00320	COG1198
120828-bin5|PROKKA_MOD_00321	COG1028
120828-bin5|PROKKA_MOD_00322	COG0860
120828-bin5|PROKKA_MOD_00323	COG0802
120828-bin5|PROKKA_MOD_00324	COG0063
120828-bin5|PROKKA_MOD_00326	COG0596
120828-bin5|PROKKA_MOD_00328	COG0491
120828-bin5|PROKKA_MOD_00330	COG0365
120828-bin5|PROKKA_MOD_00331	COG1428
120828-bin5|PROKKA_MOD_00332	COG0617
120828-bin5|PROKKA_MOD_00333	COG1734
120828-bin5|PROKKA_MOD_00337	COG0122
120828-bin5|PROKKA_MOD_00338	COG1410
120828-bin5|PROKKA_MOD_00339	COG4206
120828-bin5|PROKKA_MOD_00340	COG2109
120828-bin5|PROKKA_MOD_00342	COG1476
120828-bin5|PROKKA_MOD_00344	COG0225
120828-bin5|PROKKA_MOD_00345	COG3502
120828-bin5|PROKKA_MOD_00346	COG2755
120828-bin5|PROKKA_MOD_00347	COG1136
120828-bin5|PROKKA_MOD_00348	COG3127
120828-bin5|PROKKA_MOD_00350	COG0604
120828-bin5|PROKKA_MOD_00351	COG0654
120828-bin5|PROKKA_MOD_00355	COG0498
120828-bin5|PROKKA_MOD_00356	COG0596
120828-bin5|PROKKA_MOD_00358	COG1666
120828-bin5|PROKKA_MOD_00359	COG0491
120828-bin5|PROKKA_MOD_00360	COG0019
120828-bin5|PROKKA_MOD_00364	COG0077
120828-bin5|PROKKA_MOD_00365	COG1932
120828-bin5|PROKKA_MOD_00366	COG0188
120828-bin5|PROKKA_MOD_00367	COG1282
120828-bin5|PROKKA_MOD_00369	COG3288
120828-bin5|PROKKA_MOD_00370	COG1028
120828-bin5|PROKKA_MOD_00371	COG2227
120828-bin5|PROKKA_MOD_00372	COG0546
120828-bin5|PROKKA_MOD_00373	COG1028
120828-bin5|PROKKA_MOD_00374	COG1187
120828-bin5|PROKKA_MOD_00375	COG1386
120828-bin5|PROKKA_MOD_00376	COG1354
120828-bin5|PROKKA_MOD_00379	COG0275
120828-bin5|PROKKA_MOD_00380	COG0206
120828-bin5|PROKKA_MOD_00381	COG2001
120828-bin5|PROKKA_MOD_00382	COG0313
120828-bin5|PROKKA_MOD_00384	COG0625
120828-bin5|PROKKA_MOD_00385	COG2857
120828-bin5|PROKKA_MOD_00386	COG1290
120828-bin5|PROKKA_MOD_00387	COG0723
120828-bin5|PROKKA_MOD_00388	COG0103
120828-bin5|PROKKA_MOD_00389	COG0102
120828-bin5|PROKKA_MOD_00390	COG1485
120828-bin5|PROKKA_MOD_00391	COG0265
120828-bin5|PROKKA_MOD_00393	COG0064
120828-bin5|PROKKA_MOD_00394	COG2030
120828-bin5|PROKKA_MOD_00395	COG0318
120828-bin5|PROKKA_MOD_00396	COG2890
120828-bin5|PROKKA_MOD_00397	COG0216
120828-bin5|PROKKA_MOD_00398	COG0373
120828-bin5|PROKKA_MOD_00400	COG1947
120828-bin5|PROKKA_MOD_00401	COG0462
120828-bin5|PROKKA_MOD_00402	COG1825
120828-bin5|PROKKA_MOD_00403	COG0193
120828-bin5|PROKKA_MOD_00404	COG0012
120828-bin5|PROKKA_MOD_00407	COG0189
120828-bin5|PROKKA_MOD_00408	COG0626
120828-bin5|PROKKA_MOD_00409	COG2128
120828-bin5|PROKKA_MOD_00410	COG0513
120828-bin5|PROKKA_MOD_00411	COG1217
120828-bin5|PROKKA_MOD_00412	COG2855
120828-bin5|PROKKA_MOD_00413	COG4221
120828-bin5|PROKKA_MOD_00414	COG1680
120828-bin5|PROKKA_MOD_00416	COG3621
120828-bin5|PROKKA_MOD_00419	COG0491
120828-bin5|PROKKA_MOD_00421	COG0537
120828-bin5|PROKKA_MOD_00423	COG0586
120828-bin5|PROKKA_MOD_00424	COG1024
120828-bin5|PROKKA_MOD_00425	COG1024
120828-bin5|PROKKA_MOD_00426	COG0183
120828-bin5|PROKKA_MOD_00427	COG0183
120828-bin5|PROKKA_MOD_00428	COG1545
120828-bin5|PROKKA_MOD_00429	COG1545
120828-bin5|PROKKA_MOD_00430	COG0318
120828-bin5|PROKKA_MOD_00431	COG1028
120828-bin5|PROKKA_MOD_00432	COG1028
120828-bin5|PROKKA_MOD_00434	COG3825
120828-bin5|PROKKA_MOD_00435	COG0714
120828-bin5|PROKKA_MOD_00437	COG0084
120828-bin5|PROKKA_MOD_00438	COG1804
120828-bin5|PROKKA_MOD_00439	COG1033
120828-bin5|PROKKA_MOD_00440	COG0271
120828-bin5|PROKKA_MOD_00441	COG0350
120828-bin5|PROKKA_MOD_00444	COG3540
120828-bin5|PROKKA_MOD_00446	COG0183
120828-bin5|PROKKA_MOD_00447	COG1028
120828-bin5|PROKKA_MOD_00449	COG0300
120828-bin5|PROKKA_MOD_00450	COG2124
120828-bin5|PROKKA_MOD_00451	COG0596
120828-bin5|PROKKA_MOD_00452	COG3971
120828-bin5|PROKKA_MOD_00453	COG4569
120828-bin5|PROKKA_MOD_00454	COG0119
120828-bin5|PROKKA_MOD_00455	COG2141
120828-bin5|PROKKA_MOD_00458	COG1522
120828-bin5|PROKKA_MOD_00459	COG1225
120828-bin5|PROKKA_MOD_00460	COG4232
120828-bin5|PROKKA_MOD_00461	COG0071
120828-bin5|PROKKA_MOD_00462	COG0778
120828-bin5|PROKKA_MOD_00463	COG3788
120828-bin5|PROKKA_MOD_00465	COG3133
120828-bin5|PROKKA_MOD_00466	COG2137
120828-bin5|PROKKA_MOD_00467	COG2812
120828-bin5|PROKKA_MOD_00468	COG0353
120828-bin5|PROKKA_MOD_00469	COG0717
120828-bin5|PROKKA_MOD_00471	COG0299
120828-bin5|PROKKA_MOD_00472	COG0150
120828-bin5|PROKKA_MOD_00474	COG0059
120828-bin5|PROKKA_MOD_00475	COG0440
120828-bin5|PROKKA_MOD_00476	COG0028
120828-bin5|PROKKA_MOD_00477	COG0564
120828-bin5|PROKKA_MOD_00478	COG4105
120828-bin5|PROKKA_MOD_00479	COG1680
120828-bin5|PROKKA_MOD_00482	COG0841
120828-bin5|PROKKA_MOD_00487	COG4993
120828-bin5|PROKKA_MOD_00488	COG0775
120828-bin5|PROKKA_MOD_00491	COG0530
120828-bin5|PROKKA_MOD_00492	COG1028
120828-bin5|PROKKA_MOD_00494	COG0583
120828-bin5|PROKKA_MOD_00496	COG0661
120828-bin5|PROKKA_MOD_00498	COG2226
120828-bin5|PROKKA_MOD_00499	COG1162
